id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwce8Y1kufWRAb5vn8h,15950 Eureka Rd,Mexican Restaurant,Southgate,US,us/mi/southgate/15950eurekard/803649111,42.1992749,-83.216983,,9.99,9.99,USD,"2016-10-27T02:08:37Z,2016-04-02T05:32:27Z",Your Choice Of Bbq Chicken Or Sante Fe,Homemade Mexican Pizza,Mexican Gardens,48195,USD,25,40,MI
AVwce8Y1kufWRAb5vn8h,15950 Eureka Rd,Mexican Restaurant,Southgate,US,us/mi/southgate/15950eurekard/803649111,42.1992749,-83.216983,,9.99,9.99,USD,"2016-10-27T02:08:37Z,2016-04-02T05:32:27Z","Our Homemade Flour Tortilla And Specialty Blend Cheese, With Spinach, Tomato, Onion And Green Pepper",Vegetarian Mexican Pizza,Mexican Gardens,48195,USD,25,40,MI
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,6.95,6.95,USD,2016-03-24T10:03:39Z,,Chicken Pizza Steak,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,6.95,6.95,USD,2016-03-24T10:03:39Z,,Pepperoni Chicken Pizza Steak,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,3.95,3.95,USD,2016-03-24T10:03:39Z,,Pepperoni Pizza Burger,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,1.5,1.5,USD,2016-03-24T10:03:39Z,,Pepperoni Pizza Pretzel,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,6.95,6.95,USD,2016-03-24T10:03:39Z,,Pepperoni Pizza Steak,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,3.95,3.95,USD,2016-03-24T10:03:39Z,,Pizza Burger,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,3.95,3.95,USD,2016-03-24T10:03:39Z,,Pizza Fries,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,1.25,1.25,USD,2016-03-24T10:03:39Z,,Pizza Pretzel,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,1.75,1.75,USD,2016-03-24T10:03:39Z,,Pizza Roll,Mi Pal's Deli,19145,USD,0,25,PA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,,6.95,6.95,USD,2016-03-24T10:03:39Z,,Pizza Steak,Mi Pal's Deli,19145,USD,0,25,PA
AVwcerdUByjofQCxesKY,18 Maple St,"Greek Restaurant and Fast Food Restaurant,Greek Restaurant,Fast Food Restaurant",Danvers,US,us/ma/danvers/18maplest/2042909853,42.565882,-70.936112,,1.85,1.85,USD,2016-03-24T10:24:31Z,,Pizza Roll,Supreme Roast Beef & Sea Food,1923,USD,25,40,MA
AVwcev8YByjofQCxesza,7559 Metropolitan Ave,Pizza Place,Middle Village,US,us/elmhurst/middlevillage/7559metropolitanave/-674653786,40.71322392,-73.87542844,,2.5,2.5,USD,2017-04-08T13:25:11Z,,Pizza Dough,Rosa Ii Pizzeria & Restaurant,11379,USD,25,40,Elmhurst
AVwcev8YByjofQCxesza,7559 Metropolitan Ave,Pizza Place,Middle Village,US,us/elmhurst/middlevillage/7559metropolitanave/-674653786,40.71322392,-73.87542844,,1.75,1.75,USD,2017-04-08T13:25:11Z,,Round Pizza By The Slice,Rosa Ii Pizzeria & Restaurant,11379,USD,25,40,Elmhurst
AVwceym4IN2L1WUflaOn,8385 W 21st St N,"Mexican Restaurant,Fast Food Restaurant",Wichita,US,us/ks/wichita/8385w21ststn/-1061766539,37.72265196,-97.43952,,1.99,1.99,USD,"2016-04-01T06:54:30Z,2016-04-03T02:04:31Z","Ground beef, melted cheddar cheese and your choice of sauce on a fried corn shell topped with green olives.",Taco Pizza,Taco Pronto,67205,,,,KS
AVwcf_LY_7pvs4fzvvkV,173 Ludlow St,"Restaurant,Italian Restaurant,Italian Restaurant and Breakfast Spot,Breakfast Spot,Italian Restaurant and Breakfast Spot Lower East Side",New York,US,us/newyorkcity/newyork/173ludlowst/-1838822714,40.72185,-73.987714,,,,,2015-11-30T23:37:06Z,,Vegetarian Pizza,Tre Restaurant & Wine Bar,10002,USD,25,40,New York City
AVwcf5Ml_7pvs4fzvuki,1640 Camino Del Rio N,"Pub,Bar,Sports Bar",San Diego,US,us/ca/sandiego/1640caminodelrion/892351913,32.76840354,-117.1470022,,,,,2016-04-17T14:03:48Z,Start out with the classic flatbread pizza (your choice of sauce and mozzarella cheese),Byop (build Your Own Pizza),Tilted Kilt Mission Valley,92108,USD,25,40,CA
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,,Arugula Pizza (seasonal),Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Butternut squash, roasted brussels sprouts and bacon.",Autumn Pizza (seasonal),Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Mortadella, genoa salami, soppressata and provolone cheese.",Bronx Bomber Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Butternut squash, ricotta cheese and sage.",Bruha Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Sausage, rabe and ricotta cheese.",Carne Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Crispy prosciutto chips, ricotta cheese, rosemary and artichokes.",Fennel Pizza (seasonal),Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Ricotta, mozzarella and pecorino cheeses.",Formaggi Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Wild mushrooms, grilled portobellos and smoked mozzarella cheese.",Funghi Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Mozzarella cheese, marinara and basil.",Margherita Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,8,8,USD,2016-06-06T16:14:03Z,,Nutella Pizza,Gran Morsi,10007,USD,31,50,Manhattan
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,,14,14,USD,2016-06-06T16:14:03Z,"Artichokes, fresh tomatoes and parmesan cheese.",Pesto Pizza (seasonal),Gran Morsi,10007,USD,31,50,Manhattan
AVwcfcuzByjofQCxe09x,5 York St,"Restaurants,Italian Restaurants,Pizza,Pizza Place",Kennebunk,US,us/me/kennebunk/5yorkst/144219212,43.38404,-70.54453,http://www.yellowpages.com/kennebunk-me/mip/kennebunk-house-of-pizza-17513583/menu?lid=17513583,18.6,18.6,USD,"2017-02-03T18:01:53Z,2016-04-08T08:33:07Z",Large,Chicken Supreme Pizza,Kennebunk House Of Pizza,4043,,,,ME
AVwcfcuzByjofQCxe09x,5 York St,"Restaurants,Italian Restaurants,Pizza,Pizza Place",Kennebunk,US,us/me/kennebunk/5yorkst/144219212,43.38404,-70.54453,http://www.yellowpages.com/kennebunk-me/mip/kennebunk-house-of-pizza-17513583/menu?lid=17513583,17.95,17.95,USD,"2017-02-03T18:01:53Z,2016-04-08T08:33:07Z",,Loaded Steak Pizza,Kennebunk House Of Pizza,4043,,,,ME
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Arthichoke Heart Chicken Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Bbq Chicken Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Combination Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,,,,2016-03-28T06:01:34Z,,Create Your Own Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Fire Den Supreme Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Garlic Chicken Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Greek Chicken Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Hawaiian Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Italian Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Pesto Chicken Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Pesto Sauce Pizza (vegetarian),The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,8.99,8.99,USD,2016-03-28T06:01:34Z,,Pizza Special,The Fire Den,94501,USD,0,25,CA
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,,23.99,9.99,USD,2016-03-28T06:01:34Z,,Vegetarian Pizza,The Fire Den,94501,USD,0,25,CA
AVwcfGQxkufWRAb5vqD_,1760 44th St S W,"Pizza Place,Italian Restaurant,Salad Place,Restaurant",Wyoming,US,us/mi/wyoming/176044thstsw/-222679071,42.88401467,-85.70610523,,,,,"2016-04-01T07:02:58Z,2016-08-09T11:24:58Z",,Pizza Sub,Russo's Pizza,49519,,,,MI
AVwcfGQxkufWRAb5vqD_,1760 44th St S W,"Pizza Place,Italian Restaurant,Salad Place,Restaurant",Wyoming,US,us/mi/wyoming/176044thstsw/-222679071,42.88401467,-85.70610523,,12.25,12.25,USD,"2016-04-01T07:02:58Z,2016-08-09T11:24:58Z",,Taco Pizza,Russo's Pizza,49519,,,,MI
AVwcfHDFIN2L1WUfleAR,153 11 Union Tpke,"Sushi Restaurant, Asian Restaurant, and Japanese Restaurant Northeastern Queens,Restaurants,Japanese Restaurant,Asian Restaurant,Sushi Restaurant,Locksmiths",Flushing,US,us/queens/flushing/15311uniontpke/-168462954,40.719749,-73.80995,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUxzjoIhsRjoQ8f8YQn9HcgReZ_nkke5vJR1z9moRdyTohylAIsQsruXmEz9ksn-mS5rTUin99Y3ac9RrXe75vFN63JTD06rRvLZGiokDs1FDK3P_bah0mOEtO0SkVopudZgBUQu8ev2wZdolc2IZ_xkDU3DcjIx7vxC_jfttAxZlOallGLurHulOOt1PS528y08VvW_6zxkwNVdF2bWwBfjTWBmAYUjAL_uTRm3LhQ6CB60fkjn-qhkK4VcCC7--EsFVQgWeMMB1Ys6fBaQBzeEZYF8G1aWcoMYnmWIAyExNL-zwuBU4v9Zuye3IV3iRhGdurNa69RlkPigf2BN_OT2h_v5U119eNvSTayUISARmL-o2ihdVpdhZPupZ_pWlpWOT2Je6kvx3DBfyJwMbSGmXIkER8AX49Myx945V_Q2ZmwZuvp7BQI&placement=listing_profile&cs_user=unknown&cs_session=1e8d1934de80dae72e2e9f2cd828480ec5caf3e1,12.95,12.95,USD,2016-05-26T17:57:50Z,,Spicy Tuna Pizza or Spicy Salmon Pizza,Kyoto Sushi,11367,USD,25,40,Queens
AVwcflMGkufWRAb5vv-Z,653 W 26th St,"Caterers,Carry-out food,Karaoke,Pizza,Restaurants,American restaurants,Cafeteria restaurants,Italian restaurants,Sandwiches,Catering,Sandwich Shops,Food Delivery Service,Take Out Restaurants,Cafeteria,Pizza Place",Erie,US,us/pa/erie/653w26thst/2044366803,42.10643,-80.08851,,5.99,5.99,USD,"2016-05-31T13:43:19Z,2016-03-21T00:26:45Z",,Pizza,Booies Pizza,16508,,,,PA
AVwcflRokufWRAb5vv_p,801 2nd Ave,restaurant,New York,US,us/manhattan/newyork/8012ndave/-1654309304,40.7504272,-73.9722061,,17,17,USD,2016-06-17T21:07:31Z,,Cheese Pizza,Patsy's Pizzeria,10017,USD,25,40,Manhattan
AVwcfo5MByjofQCxe3CV,315 S College Mall Rd,"Italian Restaurant,Fast Food Restaurant",Bloomington,US,us/in/bloomington/315scollegemallrd/-1070793882,39.16349566,-86.497757,,4,4,USD,"2016-06-13T15:25:01Z,2016-04-01T06:37:53Z",Cheese or Pepperoni,Pizza Slice,Fazoli's,47401,USD,0,25,IN
AVwcfo5MByjofQCxe3CV,315 S College Mall Rd,"Italian Restaurant,Fast Food Restaurant",Bloomington,US,us/in/bloomington/315scollegemallrd/-1070793882,39.16349566,-86.497757,,11,11,USD,"2016-06-13T15:25:01Z,2016-04-01T06:37:53Z",Cheese or Pepperoni,Whole Pizza,Fazoli's,47401,USD,0,25,IN
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Restaurant,Berwyn,US,us/il/berwyn/6226wogden/823028570,41.831861,-87.779364,,,,,2016-04-24T00:00:00Z,,Famous Paisans Pizza Sauce Quart,Paisans Pizza - Berwyn,60402,USD,0,30,IL
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Restaurant,Berwyn,US,us/il/berwyn/6226wogden/823028570,41.831861,-87.779364,,,,,2016-04-24T00:00:00Z,"(two toppings each), 60 Wings and Four 2 liters of Soda.",Four 18 Pizzas,Paisans Pizza - Berwyn,60402,USD,0,30,IL
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Restaurant,Berwyn,US,us/il/berwyn/6226wogden/823028570,41.831861,-87.779364,,,,,2016-04-24T00:00:00Z,,Gluten Free Pizza,Paisans Pizza - Berwyn,60402,USD,0,30,IL
AVwcfP0oIN2L1WUflfgm,623 Highland Ave,Italian Restaurant,Connellsville,US,us/sconnelsvl/connellsville/623highlandave/574114000,40.02406613,-79.59280639,,6.99,6.99,USD,2016-10-29T16:22:08Z,"Our pizza dough stuffed with pepperoni, cheese and seasonings deep fried to a golden brown.",Pizza Fries,The Italian Oven,15425,USD,25,40,S Connelsvl
AVwcfqiqByjofQCxe3QD,13005 N E 70th Pl,Pizza Place,Kirkland,US,us/juanita/kirkland/13005ne70thpl/-732557747,47.6669986,-122.166405,,,,,2016-07-06T20:17:00Z,With tomato sauce or fresh garlic and olive oil and add the toppings you select for your own pizza combination.,The Original Cheese Pizza,Pagliacci Pizza,98033,,,,Juanita
AVwcfr_xByjofQCxe3gc,30 Mamaroneck Ave,Restaurant,White Plains,US,us/ny/whiteplains/30mamaroneckave/1916834591,41.031888,-73.766497,,,,,2016-08-08T00:00:00Z,,Chicago Deep Dish Pizza,The Melting Pot - White Plains,10601,USD,31,50,NY
AVwcfr_xByjofQCxe3gc,30 Mamaroneck Ave,Restaurant,White Plains,US,us/ny/whiteplains/30mamaroneckave/1916834591,41.031888,-73.766497,,,,,2016-08-08T00:00:00Z,,Pizza Topping Dippers,The Melting Pot - White Plains,10601,USD,31,50,NY
AVwcfRuCkufWRAb5vsLR,1300 Raritan Rd,"Gastropub,Latin American Restaurants,Bars,American Restaurants,Restaurant,Brew Pubs,Caterers,Restaurants,Night Clubs,Family Style Restaurants,Bar & Grills,Mexican Restaurants,Taverns",Clark,US,us/nj/clark/1300raritanrd/639285630,40.633867,-74.309443,,13,13,USD,2016-04-24T00:00:00Z,"shredded mozzarella, corned beef, russian dressing",The Reuben Pizza,Oh' Brian's on the Green,7066,USD,0,30,NJ
AVwcfRuCkufWRAb5vsLR,1300 Raritan Rd,"Gastropub,Latin American Restaurants,Bars,American Restaurants,Restaurant,Brew Pubs,Caterers,Restaurants,Night Clubs,Family Style Restaurants,Bar & Grills,Mexican Restaurants,Taverns",Clark,US,us/nj/clark/1300raritanrd/639285630,40.633867,-74.309443,,13,13,USD,2016-04-24T00:00:00Z,,White Pizza,Oh' Brian's on the Green,7066,USD,0,30,NJ
AVwcfXwuByjofQCxe0AL,12326 W 143rd St,"Pizza,Restaurants,Pizza Place",Homer Glen,US,us/il/homerglen/12326w143rdst/28820680,41.62928,-87.91965,,,,,"2016-04-05T14:11:38Z,2016-03-31T02:44:01Z",,Four Pig Pizza,Baldinelli Pizza,60491,,,,IL
AVwcfXwuByjofQCxe0AL,12326 W 143rd St,"Pizza,Restaurants,Pizza Place",Homer Glen,US,us/il/homerglen/12326w143rdst/28820680,41.62928,-87.91965,,3.75,3.75,USD,"2016-04-05T14:11:38Z,2016-03-31T02:44:01Z",,Pizza Bread,Baldinelli Pizza,60491,,,,IL
AVwcfZS9IN2L1WUflhUW,502 M St,"Bakery,Bakeries,Wholesale Bakeries,Cookies & Crackers,Restaurants",Fresno,US,us/ca/fresno/502mst/1826671992,36.731148,-119.781654,,,,,"2016-05-07T22:21:46Z,2016-05-04T00:03:43Z",,Classic Pepperoni Lahvosh Pizza,Valley Lahvosh Baking,93721,,,,CA
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,,,,2016-04-02T20:38:59Z,"Crisp bacon, provolone, tomato sauce, tomato, lettuce, miracle whip",Blt Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,,,,2016-04-02T20:38:59Z,,Create Your Own Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,,,,2016-04-02T20:38:59Z,,Margherita Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,15.3,5.1,USD,2016-04-02T20:38:59Z,,Margherita Pizza (on Honey Wheat Dough),Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,,,,2016-04-02T20:38:59Z,,New York Style Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,,,,2016-04-02T20:38:59Z,,Philly Cheese Steak Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,5.95,5.95,USD,2016-04-02T20:38:59Z,,Pizza,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,5.95,5.95,USD,2016-04-02T20:38:59Z,,Rolled Pizza Bites 10,Cristy's Pizza,43105,,,,OH
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,,16.2,5.25,USD,2016-04-02T20:38:59Z,,Veggie Pizza (on Honey Wheat Dough),Cristy's Pizza,43105,,,,OH
AVwcg6nxByjofQCxfET_,3151 Steinway St,Pizza Place,Astoria,US,us/queens/astoria/3151steinwayst/1893402690,40.7600589,-73.91814829,,18.5,18.5,USD,2015-10-23T03:27:32Z,"Grilled chicken, roman lettuce, groutons, caeser salad dressin",Caeser Sald Pizza,Steinway Pizza,11103,,,,Queens
AVwcg6nxByjofQCxfET_,3151 Steinway St,Pizza Place,Astoria,US,us/queens/astoria/3151steinwayst/1893402690,40.7600589,-73.91814829,,20,20,USD,2015-10-23T03:27:32Z,,Caprese Pizza,Steinway Pizza,11103,,,,Queens
